file,plot.UID,plot_nr,timestamp,spike_count,volume_mean,volume_sum,unique
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340195_FIP2_20230713_092538/FPWW0340195_FIP2_20230713_092538_filtered_results.csv,FPWW0340,195,2023-07-13,49,6600.408163265306,323420,FPWW0340195_FIP2_20230713_092538
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340319_FIP2_20230713_094044/FPWW0340319_FIP2_20230713_094044_filtered_results.csv,FPWW0340,319,2023-07-13,54,7020.5,379107,FPWW0340319_FIP2_20230713_094044
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340397_FIP2_20230713_095401/FPWW0340397_FIP2_20230713_095401_filtered_results.csv,FPWW0340,397,2023-07-13,58,6609.568965517241,383355,FPWW0340397_FIP2_20230713_095401
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340271_FIP2_20230713_093802/FPWW0340271_FIP2_20230713_093802_filtered_results.csv,FPWW0340,271,2023-07-13,48,5718.520833333333,274489,FPWW0340271_FIP2_20230713_093802
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340097_FIP2_20230713_091608/FPWW0340097_FIP2_20230713_091608_filtered_results.csv,FPWW0340,97,2023-07-13,46,5650.739130434783,259934,FPWW0340097_FIP2_20230713_091608
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340189_FIP2_20230713_092619/FPWW0340189_FIP2_20230713_092619_filtered_results.csv,FPWW0340,189,2023-07-13,45,6783.911111111112,305276,FPWW0340189_FIP2_20230713_092619
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340160_FIP2_20230713_092107/FPWW0340160_FIP2_20230713_092107_filtered_results.csv,FPWW0340,160,2023-07-13,41,6816.512195121952,279477,FPWW0340160_FIP2_20230713_092107
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340354_FIP2_20230713_094453/FPWW0340354_FIP2_20230713_094453_filtered_results.csv,FPWW0340,354,2023-07-13,49,6948.34693877551,340469,FPWW0340354_FIP2_20230713_094453
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340190_FIP2_20230713_092612/FPWW0340190_FIP2_20230713_092612_filtered_results.csv,FPWW0340,190,2023-07-13,47,5060.191489361702,237829,FPWW0340190_FIP2_20230713_092612
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340359_FIP2_20230713_094419/FPWW0340359_FIP2_20230713_094419_filtered_results.csv,FPWW0340,359,2023-07-13,65,6181.2307692307695,401780,FPWW0340359_FIP2_20230713_094419
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340255_FIP2_20230713_093548/FPWW0340255_FIP2_20230713_093548_filtered_results.csv,FPWW0340,255,2023-07-13,37,6327.918918918919,234133,FPWW0340255_FIP2_20230713_093548
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340364_FIP2_20230713_094935/FPWW0340364_FIP2_20230713_094935_filtered_results.csv,FPWW0340,364,2023-07-13,51,5875.666666666667,299659,FPWW0340364_FIP2_20230713_094935
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340155_FIP2_20230713_092151/FPWW0340155_FIP2_20230713_092151_filtered_results.csv,FPWW0340,155,2023-07-13,41,5937.195121951219,243425,FPWW0340155_FIP2_20230713_092151
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340174_FIP2_20230713_092358/FPWW0340174_FIP2_20230713_092358_filtered_results.csv,FPWW0340,174,2023-07-13,50,6202.02,310101,FPWW0340174_FIP2_20230713_092358
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340335_FIP2_20230713_094257/FPWW0340335_FIP2_20230713_094257_filtered_results.csv,FPWW0340,335,2023-07-13,67,6469.20895522388,433437,FPWW0340335_FIP2_20230713_094257
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340356_FIP2_20230713_094439/FPWW0340356_FIP2_20230713_094439_filtered_results.csv,FPWW0340,356,2023-07-13,38,6366.3421052631575,241921,FPWW0340356_FIP2_20230713_094439
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340086_FIP2_20230713_091320/FPWW0340086_FIP2_20230713_091320_filtered_results.csv,FPWW0340,86,2023-07-13,43,6190.813953488372,266205,FPWW0340086_FIP2_20230713_091320
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340406_FIP2_20230713_095301/FPWW0340406_FIP2_20230713_095301_filtered_results.csv,FPWW0340,406,2023-07-13,51,5770.019607843137,294271,FPWW0340406_FIP2_20230713_095301
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340269_FIP2_20230713_093413/FPWW0340269_FIP2_20230713_093413_filtered_results.csv,FPWW0340,269,2023-07-13,65,5451.676923076923,354359,FPWW0340269_FIP2_20230713_093413
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340241_FIP2_20230713_093306/FPWW0340241_FIP2_20230713_093306_filtered_results.csv,FPWW0340,241,2023-07-13,61,7037.88524590164,429311,FPWW0340241_FIP2_20230713_093306
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340178_FIP2_20230713_092319/FPWW0340178_FIP2_20230713_092319_filtered_results.csv,FPWW0340,178,2023-07-13,19,5477.684210526316,104076,FPWW0340178_FIP2_20230713_092319
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340089_FIP2_20230713_091300/FPWW0340089_FIP2_20230713_091300_filtered_results.csv,FPWW0340,89,2023-07-13,57,7297.964912280701,415984,FPWW0340089_FIP2_20230713_091300
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340361_FIP2_20230713_094955/FPWW0340361_FIP2_20230713_094955_filtered_results.csv,FPWW0340,361,2023-07-13,41,6564.609756097561,269149,FPWW0340361_FIP2_20230713_094955
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340193_FIP2_20230713_092551/FPWW0340193_FIP2_20230713_092551_filtered_results.csv,FPWW0340,193,2023-07-13,55,7164.709090909091,394059,FPWW0340193_FIP2_20230713_092551
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340093_FIP2_20230713_091634/FPWW0340093_FIP2_20230713_091634_filtered_results.csv,FPWW0340,93,2023-07-13,38,6854.710526315789,260479,FPWW0340093_FIP2_20230713_091634
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340079_FIP2_20230713_091408/FPWW0340079_FIP2_20230713_091408_filtered_results.csv,FPWW0340,79,2023-07-13,67,6628.970149253732,444141,FPWW0340079_FIP2_20230713_091408
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340173_FIP2_20230713_092405/FPWW0340173_FIP2_20230713_092405_filtered_results.csv,FPWW0340,173,2023-07-13,50,5254.56,262728,FPWW0340173_FIP2_20230713_092405
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340156_FIP2_20230713_092145/FPWW0340156_FIP2_20230713_092145_filtered_results.csv,FPWW0340,156,2023-07-13,53,4325.754716981132,229265,FPWW0340156_FIP2_20230713_092145
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340251_FIP2_20230713_093156/FPWW0340251_FIP2_20230713_093156_filtered_results.csv,FPWW0340,251,2023-07-13,57,6173.473684210527,351888,FPWW0340251_FIP2_20230713_093156
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340094_FIP2_20230713_091628/FPWW0340094_FIP2_20230713_091628_filtered_results.csv,FPWW0340,94,2023-07-13,68,5210.308823529412,354301,FPWW0340094_FIP2_20230713_091628
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340391_FIP2_20230713_095035/FPWW0340391_FIP2_20230713_095035_filtered_results.csv,FPWW0340,391,2023-07-13,46,6575.369565217391,302467,FPWW0340391_FIP2_20230713_095035
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340373_FIP2_20230713_094833/FPWW0340373_FIP2_20230713_094833_filtered_results.csv,FPWW0340,373,2023-07-13,53,5964.207547169812,316103,FPWW0340373_FIP2_20230713_094833
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340225_FIP2_20230713_093050/FPWW0340225_FIP2_20230713_093050_filtered_results.csv,FPWW0340,225,2023-07-13,47,6616.574468085107,310979,FPWW0340225_FIP2_20230713_093050
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340147_FIP2_20230713_092245/FPWW0340147_FIP2_20230713_092245_filtered_results.csv,FPWW0340,147,2023-07-13,44,5938.318181818182,261286,FPWW0340147_FIP2_20230713_092245
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340331_FIP2_20230713_094326/FPWW0340331_FIP2_20230713_094326_filtered_results.csv,FPWW0340,331,2023-07-13,59,6800.779661016949,401246,FPWW0340331_FIP2_20230713_094326
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340201_FIP2_20230713_092910/FPWW0340201_FIP2_20230713_092910_filtered_results.csv,FPWW0340,201,2023-07-13,58,6909.413793103448,400746,FPWW0340201_FIP2_20230713_092910
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340337_FIP2_20230713_094245/FPWW0340337_FIP2_20230713_094245_filtered_results.csv,FPWW0340,337,2023-07-13,55,6703.618181818182,368699,FPWW0340337_FIP2_20230713_094245
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340342_FIP2_20230713_094210/FPWW0340342_FIP2_20230713_094210_filtered_results.csv,FPWW0340,342,2023-07-13,43,7251.767441860465,311826,FPWW0340342_FIP2_20230713_094210
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340119_FIP2_20230713_091740/FPWW0340119_FIP2_20230713_091740_filtered_results.csv,FPWW0340,119,2023-07-13,52,6975.038461538462,362702,FPWW0340119_FIP2_20230713_091740
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340192_FIP2_20230713_092558/FPWW0340192_FIP2_20230713_092558_filtered_results.csv,FPWW0340,192,2023-07-13,53,6353.622641509434,336742,FPWW0340192_FIP2_20230713_092558
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340341_FIP2_20230713_094216/FPWW0340341_FIP2_20230713_094216_filtered_results.csv,FPWW0340,341,2023-07-13,59,6998.542372881356,412914,FPWW0340341_FIP2_20230713_094216
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340381_FIP2_20230713_095145/FPWW0340381_FIP2_20230713_095145_filtered_results.csv,FPWW0340,381,2023-07-13,55,5198.690909090909,285928,FPWW0340381_FIP2_20230713_095145
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340126_FIP2_20230713_091652/FPWW0340126_FIP2_20230713_091652_filtered_results.csv,FPWW0340,126,2023-07-13,41,5736.804878048781,235209,FPWW0340126_FIP2_20230713_091652
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_13_10_04_Lot1/FPWW0340224_FIP2_20230713_093056/FPWW0340224_FIP2_20230713_093056_filtered_results.csv,FPWW0340,224,2023-07-13,57,6346.175438596491,361732,FPWW0340224_FIP2_20230713_093056
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340080_FIP2_20230704_080036/FPWW0340080_FIP2_20230704_080036_filtered_results.csv,FPWW0340,80,2023-07-04,68,4960.764705882353,337332,FPWW0340080_FIP2_20230704_080036
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340090_FIP2_20230704_075929/FPWW0340090_FIP2_20230704_075929_filtered_results.csv,FPWW0340,90,2023-07-04,60,5561.133333333333,333668,FPWW0340090_FIP2_20230704_075929
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340255_FIP2_20230704_082101/FPWW0340255_FIP2_20230704_082101_filtered_results.csv,FPWW0340,255,2023-07-04,62,5550.274193548387,344117,FPWW0340255_FIP2_20230704_082101
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340385_FIP2_20230704_083450/FPWW0340385_FIP2_20230704_083450_filtered_results.csv,FPWW0340,385,2023-07-04,82,5511.621951219512,451953,FPWW0340385_FIP2_20230704_083450
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340396_FIP2_20230704_083333/FPWW0340396_FIP2_20230704_083333_filtered_results.csv,FPWW0340,396,2023-07-04,61,4869.311475409836,297028,FPWW0340396_FIP2_20230704_083333
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340149_FIP2_20230704_080855/FPWW0340149_FIP2_20230704_080855_filtered_results.csv,FPWW0340,149,2023-07-04,48,5196.625,249438,FPWW0340149_FIP2_20230704_080855
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340399_FIP2_20230704_083716/FPWW0340399_FIP2_20230704_083716_filtered_results.csv,FPWW0340,399,2023-07-04,77,6351.038961038961,489030,FPWW0340399_FIP2_20230704_083716
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340374_FIP2_20230704_083158/FPWW0340374_FIP2_20230704_083158_filtered_results.csv,FPWW0340,374,2023-07-04,61,6415.377049180328,391338,FPWW0340374_FIP2_20230704_083158
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340311_FIP2_20230704_082659/FPWW0340311_FIP2_20230704_082659_filtered_results.csv,FPWW0340,311,2023-07-04,60,6017.1,361026,FPWW0340311_FIP2_20230704_082659
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340184_FIP2_20230704_081300/FPWW0340184_FIP2_20230704_081300_filtered_results.csv,FPWW0340,184,2023-07-04,62,6023.33870967742,373447,FPWW0340184_FIP2_20230704_081300
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340100_FIP2_20230704_080221/FPWW0340100_FIP2_20230704_080221_filtered_results.csv,FPWW0340,100,2023-07-04,67,5785.537313432836,387631,FPWW0340100_FIP2_20230704_080221
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340414_FIP2_20230704_083536/FPWW0340414_FIP2_20230704_083536_filtered_results.csv,FPWW0340,414,2023-07-04,63,5953.761904761905,375087,FPWW0340414_FIP2_20230704_083536
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340406_FIP2_20230704_083630/FPWW0340406_FIP2_20230704_083630_filtered_results.csv,FPWW0340,406,2023-07-04,73,4986.123287671233,363987,FPWW0340406_FIP2_20230704_083630
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340098_FIP2_20230704_080233/FPWW0340098_FIP2_20230704_080233_filtered_results.csv,FPWW0340,98,2023-07-04,54,5622.888888888889,303636,FPWW0340098_FIP2_20230704_080233
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340141_FIP2_20230704_080548/FPWW0340141_FIP2_20230704_080548_filtered_results.csv,FPWW0340,141,2023-07-04,61,4838.786885245901,295166,FPWW0340141_FIP2_20230704_080548
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340097_FIP2_20230704_080241/FPWW0340097_FIP2_20230704_080241_filtered_results.csv,FPWW0340,97,2023-07-04,72,5813.027777777777,418538,FPWW0340097_FIP2_20230704_080241
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340213_FIP2_20230704_081347/FPWW0340213_FIP2_20230704_081347_filtered_results.csv,FPWW0340,213,2023-07-04,56,6953.482142857143,389395,FPWW0340213_FIP2_20230704_081347
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340326_FIP2_20230704_082918/FPWW0340326_FIP2_20230704_082918_filtered_results.csv,FPWW0340,326,2023-07-04,72,6362.0,458064,FPWW0340326_FIP2_20230704_082918
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340356_FIP2_20230704_082957/FPWW0340356_FIP2_20230704_082957_filtered_results.csv,FPWW0340,356,2023-07-04,55,7020.418181818181,386123,FPWW0340356_FIP2_20230704_082957
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340305_FIP2_20230704_082340/FPWW0340305_FIP2_20230704_082340_filtered_results.csv,FPWW0340,305,2023-07-04,63,5327.158730158731,335611,FPWW0340305_FIP2_20230704_082340
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340161_FIP2_20230704_080735/FPWW0340161_FIP2_20230704_080735_filtered_results.csv,FPWW0340,161,2023-07-04,65,6197.138461538461,402814,FPWW0340161_FIP2_20230704_080735
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340244_FIP2_20230704_081817/FPWW0340244_FIP2_20230704_081817_filtered_results.csv,FPWW0340,244,2023-07-04,73,5707.438356164384,416643,FPWW0340244_FIP2_20230704_081817
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340251_FIP2_20230704_081730/FPWW0340251_FIP2_20230704_081730_filtered_results.csv,FPWW0340,251,2023-07-04,64,6060.71875,387886,FPWW0340251_FIP2_20230704_081730
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340393_FIP2_20230704_083355/FPWW0340393_FIP2_20230704_083355_filtered_results.csv,FPWW0340,393,2023-07-04,72,5521.069444444444,397517,FPWW0340393_FIP2_20230704_083355
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340109_FIP2_20230704_080522/FPWW0340109_FIP2_20230704_080522_filtered_results.csv,FPWW0340,109,2023-07-04,60,6614.15,396849,FPWW0340109_FIP2_20230704_080522
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340299_FIP2_20230704_082420/FPWW0340299_FIP2_20230704_082420_filtered_results.csv,FPWW0340,299,2023-07-04,71,5323.5352112676055,377971,FPWW0340299_FIP2_20230704_082420
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340375_FIP2_20230704_083151/FPWW0340375_FIP2_20230704_083151_filtered_results.csv,FPWW0340,375,2023-07-04,53,7888.226415094339,418076,FPWW0340375_FIP2_20230704_083151
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340269_FIP2_20230704_081927/FPWW0340269_FIP2_20230704_081927_filtered_results.csv,FPWW0340,269,2023-07-04,78,5394.4358974358975,420766,FPWW0340269_FIP2_20230704_081927
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340214_FIP2_20230704_081340/FPWW0340214_FIP2_20230704_081340_filtered_results.csv,FPWW0340,214,2023-07-04,56,6648.410714285715,372311,FPWW0340214_FIP2_20230704_081340
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340281_FIP2_20230704_082208/FPWW0340281_FIP2_20230704_082208_filtered_results.csv,FPWW0340,281,2023-07-04,80,5200.9875,416079,FPWW0340281_FIP2_20230704_082208
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340118_FIP2_20230704_080421/FPWW0340118_FIP2_20230704_080421_filtered_results.csv,FPWW0340,118,2023-07-04,80,5946.8125,475745,FPWW0340118_FIP2_20230704_080421
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340349_FIP2_20230704_083046/FPWW0340349_FIP2_20230704_083046_filtered_results.csv,FPWW0340,349,2023-07-04,81,6095.62962962963,493746,FPWW0340349_FIP2_20230704_083046
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340127_FIP2_20230704_080723/FPWW0340127_FIP2_20230704_080723_filtered_results.csv,FPWW0340,127,2023-07-04,69,5990.666666666667,413356,FPWW0340127_FIP2_20230704_080723
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340185_FIP2_20230704_081253/FPWW0340185_FIP2_20230704_081253_filtered_results.csv,FPWW0340,185,2023-07-04,80,5719.5,457560,FPWW0340185_FIP2_20230704_081253
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340172_FIP2_20230704_081022/FPWW0340172_FIP2_20230704_081022_filtered_results.csv,FPWW0340,172,2023-07-04,79,4724.835443037975,373262,FPWW0340172_FIP2_20230704_081022
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340243_FIP2_20230704_081823/FPWW0340243_FIP2_20230704_081823_filtered_results.csv,FPWW0340,243,2023-07-04,73,5297.835616438356,386742,FPWW0340243_FIP2_20230704_081823
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340167_FIP2_20230704_081054/FPWW0340167_FIP2_20230704_081054_filtered_results.csv,FPWW0340,167,2023-07-04,66,5529.575757575758,364952,FPWW0340167_FIP2_20230704_081054
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340078_FIP2_20230704_080049/FPWW0340078_FIP2_20230704_080049_filtered_results.csv,FPWW0340,78,2023-07-04,94,5766.606382978724,542061,FPWW0340078_FIP2_20230704_080049
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340260_FIP2_20230704_082028/FPWW0340260_FIP2_20230704_082028_filtered_results.csv,FPWW0340,260,2023-07-04,74,5891.256756756757,435953,FPWW0340260_FIP2_20230704_082028
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340316_FIP2_20230704_082627/FPWW0340316_FIP2_20230704_082627_filtered_results.csv,FPWW0340,316,2023-07-04,52,6378.5,331682,FPWW0340316_FIP2_20230704_082627
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340363_FIP2_20230704_083313/FPWW0340363_FIP2_20230704_083313_filtered_results.csv,FPWW0340,363,2023-07-04,67,4996.820895522388,334787,FPWW0340363_FIP2_20230704_083313
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340164_FIP2_20230704_081114/FPWW0340164_FIP2_20230704_081114_filtered_results.csv,FPWW0340,164,2023-07-04,62,5988.612903225807,371294,FPWW0340164_FIP2_20230704_081114
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340336_FIP2_20230704_082811/FPWW0340336_FIP2_20230704_082811_filtered_results.csv,FPWW0340,336,2023-07-04,58,6143.948275862069,356349,FPWW0340336_FIP2_20230704_082811
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340300_FIP2_20230704_082413/FPWW0340300_FIP2_20230704_082413_filtered_results.csv,FPWW0340,300,2023-07-04,56,5400.892857142857,302450,FPWW0340300_FIP2_20230704_082413
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340388_FIP2_20230704_083428/FPWW0340388_FIP2_20230704_083428_filtered_results.csv,FPWW0340,388,2023-07-04,56,5871.035714285715,328778,FPWW0340388_FIP2_20230704_083428
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340191_FIP2_20230704_081213/FPWW0340191_FIP2_20230704_081213_filtered_results.csv,FPWW0340,191,2023-07-04,65,5363.969230769231,348658,FPWW0340191_FIP2_20230704_081213
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340398_FIP2_20230704_083723/FPWW0340398_FIP2_20230704_083723_filtered_results.csv,FPWW0340,398,2023-07-04,60,6015.483333333334,360929,FPWW0340398_FIP2_20230704_083723
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340403_FIP2_20230704_083650/FPWW0340403_FIP2_20230704_083650_filtered_results.csv,FPWW0340,403,2023-07-04,61,5790.639344262295,353229,FPWW0340403_FIP2_20230704_083650
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340147_FIP2_20230704_080908/FPWW0340147_FIP2_20230704_080908_filtered_results.csv,FPWW0340,147,2023-07-04,53,6202.301886792453,328722,FPWW0340147_FIP2_20230704_080908
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340115_FIP2_20230704_080441/FPWW0340115_FIP2_20230704_080441_filtered_results.csv,FPWW0340,115,2023-07-04,54,6740.092592592592,363965,FPWW0340115_FIP2_20230704_080441
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_07_04_08_51_Lot1/FPWW0340179_FIP2_20230704_080935/FPWW0340179_FIP2_20230704_080935_filtered_results.csv,FPWW0340,179,2023-07-04,69,5351.086956521739,369225,FPWW0340179_FIP2_20230704_080935
