lot_folder,path,subfolder,rel_path,folder,filename,mean,std,bright_ratio,overexposed,underexposed,bright_threshold,overexposed_ratio_thresh
2023_05_15_12_13_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_12_13_Lot1/FPWW0340354_FIP2_20230515_115456/cam_07.png,[],FPWW0340354_FIP2_20230515_115456/cam_07.png,FPWW0340354_FIP2_20230515_115456,cam_07.png,106.63449637875536,77.75522952442344,0.0883737929184549,True,False,240,0.05
2023_05_15_12_13_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_12_13_Lot1/FPWW0340355_FIP2_20230515_115450/cam_07.png,[],FPWW0340355_FIP2_20230515_115450/cam_07.png,FPWW0340355_FIP2_20230515_115450,cam_07.png,130.8758740164521,86.00442045096968,0.1610971030042918,True,False,240,0.05
2023_05_15_12_13_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_12_13_Lot1/FPWW0340368_FIP2_20230515_115738/cam_07.png,[],FPWW0340368_FIP2_20230515_115738/cam_07.png,FPWW0340368_FIP2_20230515_115738,cam_07.png,101.9479548909156,78.0487258470944,0.0675158708869814,True,False,240,0.05
2023_05_15_12_13_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_12_13_Lot1/FPWW0340392_FIP2_20230515_115907/cam_07.png,[],FPWW0340392_FIP2_20230515_115907/cam_07.png,FPWW0340392_FIP2_20230515_115907,cam_07.png,99.59974584227469,70.75276527501195,0.0541040772532188,True,False,240,0.05
2023_05_15_12_13_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_12_13_Lot1/FPWW0340393_FIP2_20230515_115901/cam_07.png,[],FPWW0340393_FIP2_20230515_115901/cam_07.png,FPWW0340393_FIP2_20230515_115901,cam_07.png,94.27254425965666,76.46340319520408,0.0797655132331902,True,False,240,0.05
2023_05_15_12_13_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_12_13_Lot1/FPWW0340394_FIP2_20230515_115854/cam_07.png,[],FPWW0340394_FIP2_20230515_115854/cam_07.png,FPWW0340394_FIP2_20230515_115854,cam_07.png,110.56706880364808,77.54414995892414,0.1026808386981402,True,False,240,0.05
2023_05_15_12_13_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_12_13_Lot1/FPWW0340416_FIP2_20230515_121158/cam_07.png,[],FPWW0340416_FIP2_20230515_121158/cam_07.png,FPWW0340416_FIP2_20230515_121158,cam_07.png,152.3458212625179,77.50855400045172,0.2333568043633762,True,False,240,0.05
2023_05_15_12_13_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_12_13_Lot1/FPWW0340417_FIP2_20230515_121152/cam_07.png,[],FPWW0340417_FIP2_20230515_121152/cam_07.png,FPWW0340417_FIP2_20230515_121152,cam_07.png,133.85481357296138,76.9259839695857,0.1425789073676681,True,False,240,0.05
2023_05_15_12_13_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_12_13_Lot1/FPWW0340421_FIP2_20230515_121122/cam_07.png,[],FPWW0340421_FIP2_20230515_121122/cam_07.png,FPWW0340421_FIP2_20230515_121122,cam_07.png,127.09564310622318,61.36851178136851,0.0601549087982832,True,False,240,0.05
2023_05_15_12_13_Lot1,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_12_13_Lot1/FPWW0340431_FIP2_20230515_121009/cam_07.png,[],FPWW0340431_FIP2_20230515_121009/cam_07.png,FPWW0340431_FIP2_20230515_121009,cam_07.png,133.40309549356223,66.88426263305884,0.0872478540772532,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340489_FIP2_20230515_131826/cam_07.png,[],FPWW0340489_FIP2_20230515_131826/cam_07.png,FPWW0340489_FIP2_20230515_131826,cam_07.png,103.34611275035763,69.59515348653628,0.0524825643776824,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340538_FIP2_20230515_131124/cam_07.png,[],FPWW0340538_FIP2_20230515_131124/cam_07.png,FPWW0340538_FIP2_20230515_131124,cam_07.png,115.01212804005722,74.45822477819512,0.06288648962804,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340591_FIP2_20230515_130457/cam_07.png,[],FPWW0340591_FIP2_20230515_130457/cam_07.png,FPWW0340591_FIP2_20230515_130457,cam_07.png,105.28984643240344,76.1763067890644,0.0660655847639485,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340606_FIP2_20230515_130313/cam_07.png,[],FPWW0340606_FIP2_20230515_130313/cam_07.png,FPWW0340606_FIP2_20230515_130313,cam_07.png,92.32734017346208,73.70961573692904,0.0591186069384835,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340617_FIP2_20230515_130154/cam_07.png,[],FPWW0340617_FIP2_20230515_130154/cam_07.png,FPWW0340617_FIP2_20230515_130154,cam_07.png,98.0265464055794,77.54805784670705,0.0763816613018598,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340623_FIP2_20230515_130110/cam_07.png,[],FPWW0340623_FIP2_20230515_130110/cam_07.png,FPWW0340623_FIP2_20230515_130110,cam_07.png,94.70993003397712,71.90439639520024,0.0511509746065808,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340624_FIP2_20230515_130103/cam_07.png,[],FPWW0340624_FIP2_20230515_130103/cam_07.png,FPWW0340624_FIP2_20230515_130103,cam_07.png,96.41088876967096,73.2282271682127,0.0570529327610872,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340625_FIP2_20230515_130057/cam_07.png,[],FPWW0340625_FIP2_20230515_130057/cam_07.png,FPWW0340625_FIP2_20230515_130057,cam_07.png,103.70950263769672,75.39653693650308,0.0642511623748211,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340629_FIP2_20230515_130027/cam_07.png,[],FPWW0340629_FIP2_20230515_130027/cam_07.png,FPWW0340629_FIP2_20230515_130027,cam_07.png,106.48382510729614,73.6448517567142,0.0678462535765379,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340630_FIP2_20230515_130021/cam_07.png,[],FPWW0340630_FIP2_20230515_130021/cam_07.png,FPWW0340630_FIP2_20230515_130021,cam_07.png,108.02945502503576,72.31516554691318,0.0684415236051502,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340635_FIP2_20230515_125945/cam_07.png,[],FPWW0340635_FIP2_20230515_125945/cam_07.png,FPWW0340635_FIP2_20230515_125945,cam_07.png,132.2410671494993,82.07891293119724,0.2229280668812589,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340636_FIP2_20230515_125939/cam_07.png,[],FPWW0340636_FIP2_20230515_125939/cam_07.png,FPWW0340636_FIP2_20230515_125939,cam_07.png,104.94144045064378,73.09641223870328,0.0775858369098712,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340659_FIP2_20230515_125653/cam_07.png,[],FPWW0340659_FIP2_20230515_125653/cam_07.png,FPWW0340659_FIP2_20230515_125653,cam_07.png,118.60732452610873,81.32173155890536,0.1497688662374821,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340660_FIP2_20230515_125647/cam_07.png,[],FPWW0340660_FIP2_20230515_125647/cam_07.png,FPWW0340660_FIP2_20230515_125647,cam_07.png,112.290882287196,84.21269729796391,0.1658720046494992,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340661_FIP2_20230515_125641/cam_07.png,[],FPWW0340661_FIP2_20230515_125641/cam_07.png,FPWW0340661_FIP2_20230515_125641,cam_07.png,101.7876229434907,72.57301416373163,0.0557564377682403,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340671_FIP2_20230515_125527/cam_07.png,[],FPWW0340671_FIP2_20230515_125527/cam_07.png,FPWW0340671_FIP2_20230515_125527,cam_07.png,104.84908150035766,78.83398687845619,0.0669552485693848,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340680_FIP2_20230515_125344/cam_07.png,[],FPWW0340680_FIP2_20230515_125344/cam_07.png,FPWW0340680_FIP2_20230515_125344,cam_07.png,116.19724763054364,74.03526973161105,0.1048707975679542,True,False,240,0.05
2023_05_15_13_31_Lot6,/data-kp/FIP/Analysis/2023/WW034/debayered/2023_05_15_13_31_Lot6/FPWW0340681_FIP2_20230515_125338/cam_07.png,[],FPWW0340681_FIP2_20230515_125338/cam_07.png,FPWW0340681_FIP2_20230515_125338,cam_07.png,128.34732229077252,76.2568844898334,0.1454615969241774,True,False,240,0.05
