file,plot.UID,plot_nr,timestamp,spike_count,volume_mean,volume_sum
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340163_FIP2_20230605_121231/FPWW0340163_FIP2_20230605_121231_filtered_results.csv,FPWW0340,163,2023-06-05,64,2625.046875,168003
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340115_FIP2_20230605_120521/FPWW0340115_FIP2_20230605_120521_filtered_results.csv,FPWW0340,115,2023-06-05,57,2603.9298245614036,148424
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340208_FIP2_20230605_121527/FPWW0340208_FIP2_20230605_121527_filtered_results.csv,FPWW0340,208,2023-06-05,57,3235.8596491228072,184444
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340100_FIP2_20230605_120246/FPWW0340100_FIP2_20230605_120246_filtered_results.csv,FPWW0340,100,2023-06-05,62,3370.8870967741937,208995
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340324_FIP2_20230605_122639/FPWW0340324_FIP2_20230605_122639_filtered_results.csv,FPWW0340,324,2023-06-05,52,2715.6923076923076,141216
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340146_FIP2_20230605_121023/FPWW0340146_FIP2_20230605_121023_filtered_results.csv,FPWW0340,146,2023-06-05,63,2852.904761904762,179733
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340256_FIP2_20230605_122210/FPWW0340256_FIP2_20230605_122210_filtered_results.csv,FPWW0340,256,2023-06-05,75,3074.32,230574
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340318_FIP2_20230605_122720/FPWW0340318_FIP2_20230605_122720_filtered_results.csv,FPWW0340,318,2023-06-05,45,2571.2444444444445,115706
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340412_FIP2_20230605_123659/FPWW0340412_FIP2_20230605_123659_filtered_results.csv,FPWW0340,412,2023-06-05,72,3108.1944444444443,223790
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340375_FIP2_20230605_123301/FPWW0340375_FIP2_20230605_123301_filtered_results.csv,FPWW0340,375,2023-06-05,50,3145.12,157256
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340096_FIP2_20230605_120312/FPWW0340096_FIP2_20230605_120312_filtered_results.csv,FPWW0340,096,2023-06-05,46,2530.4347826086955,116400
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340192_FIP2_20230605_121315/FPWW0340192_FIP2_20230605_121315_filtered_results.csv,FPWW0340,192,2023-06-05,76,3481.842105263158,264620
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340200_FIP2_20230605_121619/FPWW0340200_FIP2_20230605_121619_filtered_results.csv,FPWW0340,200,2023-06-05,64,2892.234375,185103
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340206_FIP2_20230605_121541/FPWW0340206_FIP2_20230605_121541_filtered_results.csv,FPWW0340,206,2023-06-05,48,2381.9375,114333
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340164_FIP2_20230605_121222/FPWW0340164_FIP2_20230605_121222_filtered_results.csv,FPWW0340,164,2023-06-05,62,3048.8548387096776,189029
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340185_FIP2_20230605_121401/FPWW0340185_FIP2_20230605_121401_filtered_results.csv,FPWW0340,185,2023-06-05,59,3072.0169491525426,181249
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340214_FIP2_20230605_121447/FPWW0340214_FIP2_20230605_121447_filtered_results.csv,FPWW0340,214,2023-06-05,39,2407.6666666666665,93899
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340287_FIP2_20230605_122242/FPWW0340287_FIP2_20230605_122242_filtered_results.csv,FPWW0340,287,2023-06-05,55,2691.890909090909,148054
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340121_FIP2_20230605_120442/FPWW0340121_FIP2_20230605_120442_filtered_results.csv,FPWW0340,121,2023-06-05,51,3194.0588235294117,162897
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340345_FIP2_20230605_123222/FPWW0340345_FIP2_20230605_123222_filtered_results.csv,FPWW0340,345,2023-06-05,72,3172.902777777778,228449
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340124_FIP2_20230605_120405/FPWW0340124_FIP2_20230605_120405_filtered_results.csv,FPWW0340,124,2023-06-05,50,3628.22,181411
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340088_FIP2_20230605_120003/FPWW0340088_FIP2_20230605_120003_filtered_results.csv,FPWW0340,088,2023-06-05,77,2222.753246753247,171152
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340282_FIP2_20230605_122318/FPWW0340282_FIP2_20230605_122318_filtered_results.csv,FPWW0340,282,2023-06-05,48,2972.2708333333335,142669
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340268_FIP2_20230605_122052/FPWW0340268_FIP2_20230605_122052_filtered_results.csv,FPWW0340,268,2023-06-05,62,2838.5806451612902,175992
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340098_FIP2_20230605_120258/FPWW0340098_FIP2_20230605_120258_filtered_results.csv,FPWW0340,098,2023-06-05,53,2336.0377358490564,123810
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340217_FIP2_20230605_121831/FPWW0340217_FIP2_20230605_121831_filtered_results.csv,FPWW0340,217,2023-06-05,25,2485.32,62133
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340055_FIP2_20230605_115944/FPWW0340055_FIP2_20230605_115944_filtered_results.csv,FPWW0340,055,2023-06-05,54,3172.1111111111113,171294
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340352_FIP2_20230605_123135/FPWW0340352_FIP2_20230605_123135_filtered_results.csv,FPWW0340,352,2023-06-05,52,4210.711538461538,218957
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340054_FIP2_20230605_115543/FPWW0340054_FIP2_20230605_115543_filtered_results.csv,FPWW0340,054,2023-06-05,67,2812.805970149254,188458
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340103_FIP2_20230605_120224/FPWW0340103_FIP2_20230605_120224_filtered_results.csv,FPWW0340,103,2023-06-05,54,2887.777777777778,155940
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340043_FIP2_20230605_115658/FPWW0340043_FIP2_20230605_115658_filtered_results.csv,FPWW0340,043,2023-06-05,49,2542.122448979592,124564
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340267_FIP2_20230605_122058/FPWW0340267_FIP2_20230605_122058_filtered_results.csv,FPWW0340,267,2023-06-05,54,3503.722222222222,189201
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340156_FIP2_20230605_120854/FPWW0340156_FIP2_20230605_120854_filtered_results.csv,FPWW0340,156,2023-06-05,48,2254.9375,108237
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340272_FIP2_20230605_122425/FPWW0340272_FIP2_20230605_122425_filtered_results.csv,FPWW0340,272,2023-06-05,48,3061.0208333333335,146929
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340077_FIP2_20230605_120118/FPWW0340077_FIP2_20230605_120118_filtered_results.csv,FPWW0340,077,2023-06-05,37,3950.108108108108,146154
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340226_FIP2_20230605_121729/FPWW0340226_FIP2_20230605_121729_filtered_results.csv,FPWW0340,226,2023-06-05,76,3064.7105263157896,232918
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340051_FIP2_20230605_115602/FPWW0340051_FIP2_20230605_115602_filtered_results.csv,FPWW0340,051,2023-06-05,48,2818.1041666666665,135269
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340081_FIP2_20230605_120050/FPWW0340081_FIP2_20230605_120050_filtered_results.csv,FPWW0340,081,2023-06-05,66,3234.5151515151515,213478
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340426_FIP2_20230605_124000/FPWW0340426_FIP2_20230605_124000_filtered_results.csv,FPWW0340,426,2023-06-05,19,3784.7894736842104,71911
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340068_FIP2_20230605_115809/FPWW0340068_FIP2_20230605_115809_filtered_results.csv,FPWW0340,068,2023-06-05,66,3045.4242424242425,200998
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340279_FIP2_20230605_122337/FPWW0340279_FIP2_20230605_122337_filtered_results.csv,FPWW0340,279,2023-06-05,70,2509.1,175637
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340423_FIP2_20230605_123941/FPWW0340423_FIP2_20230605_123941_filtered_results.csv,FPWW0340,423,2023-06-05,14,2866.714285714286,40134
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340047_FIP2_20230605_115629/FPWW0340047_FIP2_20230605_115629_filtered_results.csv,FPWW0340,047,2023-06-05,35,2202.1714285714284,77076
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340304_FIP2_20230605_122452/FPWW0340304_FIP2_20230605_122452_filtered_results.csv,FPWW0340,304,2023-06-05,66,2712.8030303030305,179045
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340326_FIP2_20230605_123029/FPWW0340326_FIP2_20230605_123029_filtered_results.csv,FPWW0340,326,2023-06-05,62,2094.2903225806454,129846
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340144_FIP2_20230605_120610/FPWW0340144_FIP2_20230605_120610_filtered_results.csv,FPWW0340,144,2023-06-05,60,3701.9166666666665,222115
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340359_FIP2_20230605_123047/FPWW0340359_FIP2_20230605_123047_filtered_results.csv,FPWW0340,359,2023-06-05,66,2930.5454545454545,193416
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340238_FIP2_20230605_122013/FPWW0340238_FIP2_20230605_122013_filtered_results.csv,FPWW0340,238,2023-06-05,54,2826.9444444444443,152655
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340241_FIP2_20230605_121952/FPWW0340241_FIP2_20230605_121952_filtered_results.csv,FPWW0340,241,2023-06-05,59,2909.915254237288,171685
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340059_FIP2_20230605_115913/FPWW0340059_FIP2_20230605_115913_filtered_results.csv,FPWW0340,059,2023-06-05,48,2912.1875,139785
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340182_FIP2_20230605_121421/FPWW0340182_FIP2_20230605_121421_filtered_results.csv,FPWW0340,182,2023-06-05,51,2898.7450980392155,147836
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340071_FIP2_20230605_115749/FPWW0340071_FIP2_20230605_115749_filtered_results.csv,FPWW0340,071,2023-06-05,51,2585.6666666666665,131869
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340401_FIP2_20230605_123811/FPWW0340401_FIP2_20230605_123811_filtered_results.csv,FPWW0340,401,2023-06-05,51,3047.921568627451,155444
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340381_FIP2_20230605_123626/FPWW0340381_FIP2_20230605_123626_filtered_results.csv,FPWW0340,381,2023-06-05,65,1906.2769230769231,123908
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340288_FIP2_20230605_122235/FPWW0340288_FIP2_20230605_122235_filtered_results.csv,FPWW0340,288,2023-06-05,47,2303.574468085106,108268
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340150_FIP2_20230605_120947/FPWW0340150_FIP2_20230605_120947_filtered_results.csv,FPWW0340,150,2023-06-05,26,2650.576923076923,68915
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340290_FIP2_20230605_122627/FPWW0340290_FIP2_20230605_122627_filtered_results.csv,FPWW0340,290,2023-06-05,51,2655.7450980392155,135443
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340073_FIP2_20230605_120146/FPWW0340073_FIP2_20230605_120146_filtered_results.csv,FPWW0340,073,2023-06-05,53,2600.245283018868,137813
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340130_FIP2_20230605_120749/FPWW0340130_FIP2_20230605_120749_filtered_results.csv,FPWW0340,130,2023-06-05,60,2403.9666666666667,144238
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340123_FIP2_20230605_120411/FPWW0340123_FIP2_20230605_120411_filtered_results.csv,FPWW0340,123,2023-06-05,67,2772.0746268656717,185729
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340347_FIP2_20230605_123208/FPWW0340347_FIP2_20230605_123208_filtered_results.csv,FPWW0340,347,2023-06-05,51,2629.450980392157,134102
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340153_FIP2_20230605_120927/FPWW0340153_FIP2_20230605_120927_filtered_results.csv,FPWW0340,153,2023-06-05,36,2805.1111111111113,100984
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340363_FIP2_20230605_123425/FPWW0340363_FIP2_20230605_123425_filtered_results.csv,FPWW0340,363,2023-06-05,46,2576.021739130435,118497
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340183_FIP2_20230605_121415/FPWW0340183_FIP2_20230605_121415_filtered_results.csv,FPWW0340,183,2023-06-05,46,3041.1304347826085,139892
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340416_FIP2_20230605_123853/FPWW0340416_FIP2_20230605_123853_filtered_results.csv,FPWW0340,416,2023-06-05,4,2527.25,10109
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340168_FIP2_20230605_121156/FPWW0340168_FIP2_20230605_121156_filtered_results.csv,FPWW0340,168,2023-06-05,75,3037.08,227781
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340348_FIP2_20230605_123202/FPWW0340348_FIP2_20230605_123202_filtered_results.csv,FPWW0340,348,2023-06-05,42,3433.0,144186
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340329_FIP2_20230605_123009/FPWW0340329_FIP2_20230605_123009_filtered_results.csv,FPWW0340,329,2023-06-05,76,2841.907894736842,215985
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340422_FIP2_20230605_123933/FPWW0340422_FIP2_20230605_123933_filtered_results.csv,FPWW0340,422,2023-06-05,22,3235.2272727272725,71175
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340427_FIP2_20230605_124007/FPWW0340427_FIP2_20230605_124007_filtered_results.csv,FPWW0340,427,2023-06-05,23,3645.086956521739,83837
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340298_FIP2_20230605_122532/FPWW0340298_FIP2_20230605_122532_filtered_results.csv,FPWW0340,298,2023-06-05,69,2973.3623188405795,205162
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340093_FIP2_20230605_120332/FPWW0340093_FIP2_20230605_120332_filtered_results.csv,FPWW0340,093,2023-06-05,64,1861.09375,119110
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340286_FIP2_20230605_122251/FPWW0340286_FIP2_20230605_122251_filtered_results.csv,FPWW0340,286,2023-06-05,65,2776.4615384615386,180470
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340037_FIP2_20230605_115738/FPWW0340037_FIP2_20230605_115738_filtered_results.csv,FPWW0340,037,2023-06-05,41,3247.3658536585367,133142
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340394_FIP2_20230605_123459/FPWW0340394_FIP2_20230605_123459_filtered_results.csv,FPWW0340,394,2023-06-05,66,1852.5757575757575,122270
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340230_FIP2_20230605_121659/FPWW0340230_FIP2_20230605_121659_filtered_results.csv,FPWW0340,230,2023-06-05,51,3496.529411764706,178323
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340301_FIP2_20230605_122511/FPWW0340301_FIP2_20230605_122511_filtered_results.csv,FPWW0340,301,2023-06-05,45,2987.133333333333,134421
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340281_FIP2_20230605_122324/FPWW0340281_FIP2_20230605_122324_filtered_results.csv,FPWW0340,281,2023-06-05,64,2348.09375,150278
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340147_FIP2_20230605_121008/FPWW0340147_FIP2_20230605_121008_filtered_results.csv,FPWW0340,147,2023-06-05,53,3425.9056603773583,181573
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340255_FIP2_20230605_122216/FPWW0340255_FIP2_20230605_122216_filtered_results.csv,FPWW0340,255,2023-06-05,62,2828.3548387096776,175358
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340397_FIP2_20230605_123841/FPWW0340397_FIP2_20230605_123841_filtered_results.csv,FPWW0340,397,2023-06-05,60,3173.35,190401
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340078_FIP2_20230605_120112/FPWW0340078_FIP2_20230605_120112_filtered_results.csv,FPWW0340,078,2023-06-05,61,2744.1639344262294,167394
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340271_FIP2_20230605_122433/FPWW0340271_FIP2_20230605_122433_filtered_results.csv,FPWW0340,271,2023-06-05,52,3324.2115384615386,172859
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340244_FIP2_20230605_121931/FPWW0340244_FIP2_20230605_121931_filtered_results.csv,FPWW0340,244,2023-06-05,57,2882.4736842105262,164301
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340038_FIP2_20230605_115730/FPWW0340038_FIP2_20230605_115730_filtered_results.csv,FPWW0340,038,2023-06-05,37,3059.189189189189,113190
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340408_FIP2_20230605_123725/FPWW0340408_FIP2_20230605_123725_filtered_results.csv,FPWW0340,408,2023-06-05,75,2701.92,202644
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340170_FIP2_20230605_121143/FPWW0340170_FIP2_20230605_121143_filtered_results.csv,FPWW0340,170,2023-06-05,44,2193.9545454545455,96534
/data-kp/FIP/Analysis/2023/WW034/volume_prediction/2023/2023_06_05_12_54_Lot1/FPWW0340223_FIP2_20230605_121750/FPWW0340223_FIP2_20230605_121750_filtered_results.csv,FPWW0340,223,2023-06-05,19,2490.5789473684213,47321
