# Cameras (13)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
cam_01	0.1201777120188664	-0.5325831971099926	3.2004911632800161	12.9006186316734297	-6.1602210015371153	-0.5537311326669283	0.9941792749727348	-0.0333771259462845	0.1024379650239761	0.0096084765876252	0.9744817262875787	0.2242611029787502	-0.1073091160729252	-0.2219714679753829	0.9691302394479810
cam_02	0.8032550066849931	-0.5388779744806459	3.1885168616452817	15.1002465152017855	6.3415417857758145	-0.1127358980113765	0.9938792084348821	0.0268747414982434	-0.1071534754931206	0.0019555717825176	0.9655262581117040	0.2602983300672794	0.1104549445695197	-0.2589146445572623	0.9595639176490177
cam_03	0.1223809044892916	-0.1994724685642288	3.2664198148169863	8.1833240855804465	-6.1894112577552045	-0.7180985405968469	0.9940928246768366	-0.0277506054782943	0.1049254965278538	0.0124598005774928	0.9895476251438449	0.1436671533153831	-0.1078156263980212	-0.1415111354903382	0.9840479608416642
cam_04	0.8086067378039700	-0.2083449694392591	3.2473319915632270	7.7303140768995231	7.6849572236308781	-0.8357613470067514	0.9909129133150666	0.0035319221866830	-0.1344586321182650	0.0144552611166957	0.9910691242973799	0.1325633293579828	0.1337260021517726	-0.1333023495295265	0.9820121383966760
cam_05	0.1243834568743770	0.1730275225230652	3.2931225787724765	1.2561860716443105	-5.4575843775797415	-0.2908682383867514	0.9954540519397420	-0.0071603943487519	0.0949734659234870	0.0050535738645562	0.9997361981455487	0.0224052562734633	-0.0951088422174555	-0.0218234477169499	0.9952276348965602
cam_06	0.8099203200733956	0.1678482880432619	3.2854662443474854	2.2389286382342712	7.1278240369978114	-0.3064724505185800	0.9922576023383178	-0.0004973824332668	-0.1241958260672564	0.0053075902235822	0.9992482382269643	0.0384029671552431	0.1240833594316002	-0.0387648166643834	0.9915143009060159
cam_07	0.1278774966435055	0.5365831983986795	3.2782658354664189	-5.4187907837795359	-6.2048704126749952	0.2976533735923809	0.9941283648301200	0.0153785335156761	0.1071087995782754	-0.0051645745309864	0.9954645885408561	-0.0949925267118320	-0.1080838628570696	0.0938815938727685	0.9896990072349285
cam_08	0.8153275706260675	0.5297126433888129	3.2696525341655094	-4.9832494193462882	6.7428384652023956	-2.3593599053774352	0.9922412853328958	-0.0512017554181866	-0.1132943596257957	0.0408822158816492	0.9949557576186728	-0.0916061395653112	0.1174132705682333	0.0862636691982742	0.9893294210074427
cam_09	0.1299648456596250	0.8780327589366790	3.2231021830532227	-10.8644745155467692	-5.0614440730315122	-0.3329496181547275	0.9960838409711379	0.0109218835630865	0.0877365044643295	0.0057883751723085	0.9821558204021903	-0.1879798903153349	-0.0882240129956098	0.1877515829747780	0.9782463220587213
cam_10	0.8177578132173057	0.8671508128545145	3.2148793236247037	-11.3829965065864780	7.8387306668618502	-0.2966941365633001	0.9906425913927895	-0.0319939193218484	-0.1326787294369608	0.0051298800352615	0.9801772581231680	-0.1980561208066350	0.1363852647810716	0.1955222027918452	0.9711694639793931
cam_11	0.4589584333492632	-0.1265469476331164	2.9583622730371020	7.7740395697905305	0.2377382713375266	-0.8996855181101181	0.9998681113437106	-0.0149963241162061	-0.0062345954931530	0.0157016940767115	0.9906958953935122	0.1351854269274937	0.0041493036865132	-0.1352654912143120	0.9908007015366249
cam_12	0.4670364701554216	0.4695473244335095	2.9718212227631935	-4.7927139566679786	0.1598626789931336	-0.3404674999283765	0.9999784523711295	-0.0061545808817072	-0.0022838405398546	0.0059422207692104	0.9964845133220508	-0.0835661697198423	0.0027901264793775	0.0835507979823413	0.9964996133219236
cam_13	0.4659907669158274	0.1782480406483022	2.9407427660484196	1.5924918686693461	0.2627075465533084	-0.4505378249001782	0.9999585725965574	-0.0077328315020894	-0.0048017088225120	0.0078632047583815	0.9995838631347160	0.0277537487847151	0.0045850955915511	-0.0277903558386287	0.9996032578082062
